wavelength_um,transit_depth_ppm,atmosphere,scenario,co_vmr,ch4_vmr,population_factor
6.276753068334117,5181.205955882296,A,biosphere_off,1e-07,1.8e-06,0.0
6.3398354854169385,5180.95167047263,A,biosphere_off,1e-07,1.8e-06,0.0
6.403551891331518,5180.268671693351,A,biosphere_off,1e-07,1.8e-06,0.0
6.467908657771538,5179.144245869761,A,biosphere_off,1e-07,1.8e-06,0.0
6.532912220467278,5177.565505883479,A,biosphere_off,1e-07,1.8e-06,0.0
6.598569079829179,5175.519434520505,A,biosphere_off,1e-07,1.8e-06,0.0
6.664885801597886,5172.992959964315,A,biosphere_off,1e-07,1.8e-06,0.0
6.731869017500846,5169.97308933575,A,biosphere_off,1e-07,1.8e-06,0.0
6.799525425915462,5166.44714942397,A,biosphere_off,1e-07,1.8e-06,0.0
6.867861792538963,5162.4032297908925,A,biosphere_off,1e-07,1.8e-06,0.0
6.936884951064952,5157.831016287179,A,biosphere_off,1e-07,1.8e-06,0.0
7.006601803866808,5152.723393129664,A,biosphere_off,1e-07,1.8e-06,0.0
7.0770193226879,5147.0795842224825,A,biosphere_off,1e-07,1.8e-06,0.0
7.148144549338801,5140.91141054862,A,biosphere_off,1e-07,1.8e-06,0.0
7.21998459640144,5134.255837631463,A,biosphere_off,1e-07,1.8e-06,0.0
7.292546647940396,5127.19981287891,A,biosphere_off,1e-07,1.8e-06,0.0
7.365837960221285,5119.926757778623,A,biosphere_off,1e-07,1.8e-06,0.0
7.4398658624364185,5112.790761690723,A,biosphere_off,1e-07,1.8e-06,0.0
7.514637757437701,5106.387892013965,A,biosphere_off,1e-07,1.8e-06,0.0
7.59016112247695,5101.492454328893,A,biosphere_off,1e-07,1.8e-06,0.0
