wavelength_um,transit_depth_ppm,atmosphere,scenario,co_vmr,ch4_vmr,population_factor
0.8410138248494432,4997.016157402909,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.8494661543092753,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.8580034310924293,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.8666265089336976,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.8753362501480506,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.8841335257168677,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.8930192153750367,4997.371551717211,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.9019942076989285,5009.478125797343,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.9110594001952544,5022.380575270082,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.9202156993908187,5032.907585456229,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.929464020923171,5039.774809756457,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.9388052896321716,5042.484913118564,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.9482404396524757,5040.8053993529475,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.9577704145069481,5034.63371616281,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.9673961672010158,5024.059167492807,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.9771186603179698,5009.7655064977735,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.9869388661152239,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.9968577666215412,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.0068763537352383,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.0169956293233753,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.0272166053219438,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.0375403038370612,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.0479677572471822,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.0585000083063374,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.0691381102484092,4999.494702673728,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.0798831268924576,5015.3883542355425,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.0907361327491005,5030.30582518247,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.1016982131279685,5042.79894586878,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.112770464246234,5052.365343672826,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.1239539933382359,5058.780399503955,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.135249918766203,5061.900238092262,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.1466593701320915,5061.607773885908,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.1581834883905457,5057.7984695763735,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.1698234259629954,5050.380758613219,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.1815803468528974,5039.293214697528,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.1934554267621382,5024.580843961021,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.2054498532086049,5006.785036613902,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.2175648256449372,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.229801555578475,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.2421612666924082,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.254645194968149,5009.423161445392,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.2672545888089275,5031.59566138546,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.2799907091646359,5037.381399842048,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.2928548296579232,5049.4944440733525,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.305848236711559,5060.362368264898,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.3189722296770763,5069.599595108145,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.3322281209647084,5077.12355771355,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.345617236174631,5082.868335112638,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.3591409142295225,5086.772656957989,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.3728005075084582,5088.776366039246,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.3865973819821489,5088.819558561878,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.4005329173495396,5086.842397633271,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.41460850717578,5082.785167253175,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.428825559031582,5076.588535966266,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.4431854946339793,5068.194243285208,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.4576897499884984,5057.546935752221,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.472339775532762,5044.599669288685,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.4871370362815328,5029.33238119246,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.5020830119732167,5011.8209271147425,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.517179197217838,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
