wavelength_nm,flux_quiescent,flux_flare_component,flux_total_flare
25.85870203691919,7.151437575752715e-81,3.3892469579102066e-23,3.3892469579102066e-23
25.924021042793903,1.2198075591051303e-80,4.089218579119986e-23,4.089218579119986e-23
25.98950504428679,2.07773993822663e-80,4.931263268156603e-23,4.931263268156603e-23
26.055154458176357,3.5342271727091805e-80,5.943706537946917e-23,5.943706537946917e-23
26.120969702293777,6.003474147680237e-80,7.160418153587712e-23,7.160418153587712e-23
26.18695119552575,1.0183972944095722e-79,8.621876897281041e-23,8.621876897281041e-23
26.253099357817085,1.7252011277963625e-79,1.0376435843313814e-22,1.0376435843313814e-22
26.319414610173283,2.91858016248113e-79,1.2481825142357673e-22,1.2481825142357673e-22
26.38589737466341,4.9307661240744776e-79,1.5006935999378806e-22,1.5006935999378806e-22
26.45254807442258,8.318969838447821e-79,1.8033937396130301e-22,1.8033937396130301e-22
26.519367133654843,1.4016466560584063e-78,2.166078636183889e-22,2.166078636183889e-22
26.586354977635683,2.358429329447989e-78,2.600420347277263e-22,2.600420347277263e-22
26.65351203271494,3.9629992342461634e-78,3.1203198041863754e-22,3.1203198041863754e-22
26.720838726319293,6.650332793458795e-78,3.742324246864101e-22,3.742324246864101e-22
26.78833548695522,1.1145062378285267e-77,4.486121283758227e-22,4.486121283758227e-22
26.85600274421149,1.865274809635917e-77,5.3751233522107435e-22,5.3751233522107435e-22
26.92384092876213,3.117638829575621e-77,6.437158778882434e-22,6.437158778882434e-22
26.991850472368924,5.203947282328281e-77,7.705288480330975e-22,7.705288480330975e-22
27.060031807884403,8.674921143819202e-77,9.218770671615414e-22,9.218770671615414e-22
27.128385369254378,1.444192852226484e-76,1.1024199847106704e-21,1.1024199847106704e-21
27.196911591520877,2.4011168676507995e-76,1.3176850857529747e-21,1.3176850857529747e-21
27.26561091082485,3.9868628694355187e-76,1.574226424091438e-21,1.574226424091438e-21
27.33448376440885,6.61120503159188e-76,1.8798115200894378e-21,1.8798115200894378e-21
27.403530590620026,1.0948704014730783e-75,2.243641591264709e-21,2.243641591264709e-21
27.47275182891266,1.8108354799618034e-75,2.676610934760329e-21,2.676610934760329e-21
27.542147919851224,2.9910997125862434e-75,3.1916122743825e-21,3.1916122743825e-21
27.611719305112935,4.93423495209584e-75,3.80389604421997e-21,3.80389604421997e-21
27.681466427490793,8.129188914132813e-75,4.531492932968317e-21,4.531492932968317e-21
27.75138973089619,1.3375637145605e-74,5.395710589212001e-21,5.395710589212001e-21
27.82148966036194,2.1979763951518383e-74,6.421717224354063e-21,6.421717224354063e-21
27.891766662044898,3.607233537466124e-74,7.639226988507873e-21,7.639226988507873e-21
27.96222118322903,5.912478723966164e-74,9.083304484096055e-21,9.083304484096055e-21
28.032853672328017,9.678552659825952e-74,1.0795308678162204e-20,1.0795308678162204e-20
28.10366457888835,1.5823339142255327e-73,1.2823999842512483e-20,1.2823999842512483e-20
28.174654353591958,2.5836527437810365e-73,1.5226837065566096e-20,1.5226837065566096e-20
28.245823448259305,4.2132751674013494e-73,1.8071498427993192e-20,1.8071498427993192e-20
28.317172315852044,6.86209250859294e-73,2.143766121554059e-20,2.143766121554059e-20
28.388701410476084,1.1162096159257381e-72,2.5419085672460346e-20,2.5419085672460346e-20
28.46041118738441,1.8133798114806668e-72,3.012605291034099e-20,3.012605291034099e-20
28.532302102979887,2.9423002939430647e-72,3.5688215833385634e-20,3.5688215833385634e-20
28.60437461481837,4.768060842796448e-72,4.225793149869462e-20,4.225793149869462e-20
28.67662918161138,7.717107070361125e-72,5.00141544021437e-20,5.00141544021437e-20
28.749066263229253,1.2474598392350472e-71,5.916698300125595e-20,5.916698300125595e-20
28.821686320703854,2.0139991910742896e-71,6.996296662476113e-20,6.996296662476113e-20
28.894489816231715,3.2475365053117766e-71,8.269129708446143e-20,8.269129708446143e-20
28.96747721317677,5.2301263158759035e-71,9.769102915357586e-20,9.769102915357586e-20
29.04064897607352,8.412693230272962e-71,1.1535949701638492e-19,1.1535949701638492e-19
29.114005570629757,1.3515247850357589e-70,1.361621202951622e-19,1.361621202951622e-19
29.18754746372978,2.168604769870479e-70,1.6064382386147583e-19,1.6064382386147583e-19
29.261275123437102,3.475406244926959e-70,1.894423309566561e-19,1.894423309566561e-19
29.3351890189977,5.562894945216861e-70,2.2330362989045566e-19,2.2330362989045566e-19
29.409289620842724,8.893395114653326e-70,2.630999615675003e-19,2.630999615675003e-19
29.483577400591745,1.4200613138549124e-69,3.0985072924047287e-19,3.0985072924047287e-19
29.558052831055626,2.264752319226038e-69,3.6474679426933323e-19,3.6474679426933323e-19
29.63271638623947,3.607528435063631e-69,4.2917869349831806e-19,4.2917869349831806e-19
29.70756854134582,5.739519921593076e-69,5.047693965398173e-19,5.047693965398173e-19
29.782609772777484,9.120516755151082e-69,5.934123163701781e-19,5.934123163701781e-19
29.857840558140758,1.447580458162844e-68,6.973153960212576e-19,6.973153960212576e-19
29.933261376248264,2.2948097044522547e-68,8.190522198703919e-19,8.190522198703919e-19
30.00887270712222,3.6335626472111074e-68,9.616212424721473e-19,9.616212424721473e-19
30.08467503199725,5.746480543059117e-68,1.1285143937435561e-18,1.1285143937435561e-18
30.160668833323715,9.077282345348072e-68,1.323796509712688e-18,1.323796509712688e-18
30.236854594770506,1.4321735934554559e-67,1.5521972564862567e-18,1.5521972564862567e-18
30.313232801228388,2.2569539029299277e-67,1.819217465620961e-18,1.819217465620961e-18
30.389803938812836,3.552533789511139e-67,2.131252086257185e-18,2.131252086257185e-18
30.466568494867374,5.5852618153238994e-67,2.4957322884346628e-18,2.4957322884346628e-18
30.54352695796643,8.770814588314763e-67,2.921289628865398e-18,2.921289628865398e-18
30.62067981791867,1.3757156653100039e-66,3.4179456218776007e-18,3.4179456218776007e-18
30.69802756577,2.155316591323101e-66,3.99733055191441e-18,3.99733055191441e-18
30.77557069380663,3.372782799954849e-66,4.6729359286349326e-18,4.6729359286349326e-18
30.853309695558394,5.271835647332188e-66,5.460405631225505e-18,5.460405631225505e-18
30.93124506580166,8.230624817132524e-66,6.3778715262475076e-18,6.3778715262475076e-18
31.00937730056274,1.2835194953648986e-65,7.446340186047744e-18,7.446340186047744e-18
31.087706897120757,1.9992730786796215e-65,8.690138296893303e-18,8.690138296893303e-18
31.1662343540111,3.110591712626209e-65,1.0137425444092843e-17,1.0137425444092843e-17
31.244960171028325,4.834108613650557e-65,1.1820784214011045e-17,1.1820784214011045e-17
31.323884849229604,7.504012550054068e-65,1.3777898981296521e-17,1.3777898981296521e-17
31.403008890937638,1.1635249596478433e-64,1.6052336377679342e-17,1.6052336377679342e-17
31.482332799744132,1.802038678707867e-64,1.869444229357352e-17,1.869444229357352e-17
31.561857080512723,2.787789696349915e-64,2.1762372375972998e-17,2.1762372375972998e-17
31.641582239382473,4.307890401323499e-64,2.532327539066062e-17,2.532327539066062e-17
31.72150878377081,6.649350981597581e-64,2.9454651552526916e-17,2.9454651552526916e-17
31.801637222377032,1.0251916933868725e-63,3.424591103948533e-17,3.424591103948533e-17
31.88196806518528,1.5788589770040195e-63,3.980016144279638e-17,3.980016144279638e-17
31.96250182346801,2.4288196747197927e-63,4.62362569265478e-17,4.62362569265478e-17
32.043239009789154,3.7321758516192197e-63,5.36911464349661e-17,5.36911464349661e-17
32.12418013800727,5.728554403109246e-63,6.232256347062346e-17,6.232256347062346e-17
32.20532572327907,8.783049320252228e-63,7.231210585039092e-17,7.231210585039092e-17
32.2866762820624,1.345129674157078e-62,8.3868760520707e-17,8.3868760520707e-17
32.368232332119824,2.057798048565766e-62,9.723293608291286e-17,9.723293608291286e-17
32.44999439252163,3.1445776549959147e-62,1.1268107425855345e-16,1.1268107425855345e-16
32.53196298364942,4.800031412686539e-62,1.3053092124542888e-16,1.3053092124542888e-16
32.61413862719913,7.318957434195919e-62,1.5114755092366251e-16,1.5114755092366251e-16
32.69652184618465,1.1147537719249003e-61,1.7495024433439017e-16,1.7495024433439017e-16
32.77911316494085,1.6960336508355474e-61,2.0242034395598697e-16,2.0242034395598697e-16
32.86191310912721,2.5776085228491245e-61,2.341102172554315e-16,2.341102172554315e-16
32.9449222057309,3.9131601767197014e-61,2.70653482028227e-16,2.70653482028227e-16
33.028140983070365,5.934274779369215e-61,3.1277666642520126e-16,3.1277666642520126e-16
33.111569970798485,8.989555648161495e-61,3.613124995930234e-16,3.613124995930234e-16
33.19520969990611,1.3603182600235343e-60,4.172150548609286e-16,4.172150548609286e-16
33.27906070272538,2.056249168173916e-60,4.815769967608354e-16,4.815769967608354e-16
33.36312351293302,3.10488155628418e-60,5.556492162897278e-16,5.556492162897278e-16
33.44739866555393,4.683274303441541e-60,6.408631761810829e-16,6.408631761810829e-16
33.531886696964364,7.056520126186332e-60,7.388563300679098e-16,7.388563300679098e-16
33.616588144895594,1.0621092045837285e-59,8.515010268849422e-16,8.515010268849422e-16
33.70150354843705,1.5969323721735915e-59,9.809373653234736e-16,9.809373653234736e-16
33.786633448040064,2.398522535235304e-59,1.1296105233606785e-15,1.1296105233606785e-15
33.871978385520976,3.598671190877637e-59,1.3003131556500696e-15,1.3003131556500696e-15
33.95753890406491,5.393650145297459e-59,1.4962335278096589e-15,1.4962335278096589e-15
34.04331554822894,8.075450767211894e-59,1.7210101423934577e-15,1.7210101423934577e-15
34.12930886394582,1.2078008204474899e-58,1.978793707742564e-15,1.978793707742564e-15
34.215519398527185,1.8045526599065375e-58,2.274317409243722e-15,2.274317409243722e-15
34.30194770066733,2.6933366302824192e-58,2.6129765642303036e-15,2.6129765642303036e-15
34.388594320446394,4.0156855240068904e-58,3.0009188784037203e-15,3.0009188784037203e-15
34.47545980933414,5.981056032301744e-58,3.445146675047651e-15,3.445146675047651e-15
34.56254472019332,8.899104399497305e-58,3.953632640391088e-15,3.953632640391088e-15
34.64984960728314,1.322714517750394e-57,4.5354508214937356e-15,4.5354508214937356e-15
34.737375026262974,1.9639863138101025e-57,5.200924829410095e-15,5.200924829410095e-15
34.82512153419567,2.9131606802913324e-57,5.96179544287288e-15,5.96179544287288e-15
34.913089689551335,4.316633654543159e-57,6.831410079395249e-15,6.831410079395249e-15
35.00128005221066,6.389720143710928e-57,7.824936904847696e-15,7.824936904847696e-15
35.089693183468704,9.448774698436702e-57,8.959606693071711e-15,8.959606693071711e-15
35.178329646038236,1.3958131228743038e-56,1.0254985928027063e-14,1.0254985928027063e-14
35.26719000405355,2.059862831837405e-56,1.1733285067088145e-14,1.1733285067088145e-14
35.35627482307384,3.036754450869633e-56,1.341970636046762e-14,1.341970636046762e-14
35.44558467008701,4.472419281243708e-56,1.5342836154170417e-14,1.5342836154170417e-14
35.53512011351304,6.580182055096901e-56,1.7535087198643426e-14,1.7535087198643426e-14
35.624881723207885,9.671569878182621e-56,2.0033197149528272e-14,2.0033197149528272e-14
35.7148700704668,1.420106136315115e-55,2.287879018835144e-14,2.287879018835144e-14
35.805085728028295,2.0831018097649684e-55,2.611900951841259e-14,2.611900951841259e-14
35.89552927007745,3.052580632514847e-55,2.9807229413960965e-14,2.9807229413960965e-14
35.986201272249865,4.4688094817914576e-55,3.400385652987545e-14,3.400385652987545e-14
36.07710231163516,6.535603109214959e-55,3.877723132594128e-14,3.877723132594128e-14
36.16823296678061,9.548820350992299e-55,4.420464173779079e-14,4.420464173779079e-14
36.25959381769502,1.3937506365089163e-54,5.0373462649816925e-14,5.0373462649816925e-14
36.35118544585216,2.0323234060479746e-54,5.738243630987702e-14,5.738243630987702e-14
36.443008434194745,2.960561046972427e-54,6.534311058914336e-14,6.534311058914336e-14
36.53506336713785,4.308536324893342e-54,7.4381453952107e-14,7.4381453952107e-14
36.627350830572944,6.264134949355708e-54,8.463966818354535e-14,8.463966818354535e-14
36.71987141187129,9.098485961284797e-54,9.627822234426171e-14,9.627822234426171e-14
36.812625699887995,1.3202461133682549e-53,1.094781341225656e-13,1.094781341225656e-13
36.905614284965495,1.9139010213160283e-53,1.2444352774174766e-13,1.2444352774174766e-13
36.99883775893753,2.77181295438598e-53,1.4140450090814779e-13,1.4140450090814779e-13
37.09229671513271,4.010414798355074e-53,1.606203369736869e-13,1.606203369736869e-13
37.18599174837851,5.796911258362754e-53,1.823831025809289e-13,1.823831025809289e-13
37.2799234550048,8.37118706920807e-53,2.0702167559914694e-13,2.0702167559914694e-13
37.374092432847874,1.2077068510503942e-52,2.349062531947474e-13,2.349062531947474e-13
37.46849928125418,1.7406888542292495e-52,2.6645339545899405e-13,2.6645339545899405e-13
37.56314460108399,2.5064956085876055e-52,3.021316661983194e-13,3.021316661983194e-13
37.658028994715494,3.6057861919281995e-52,3.4246793933957564e-13,3.4246793933957564e-13
37.75315306604835,5.1822845813612596e-52,3.8805444698223413e-13,3.8805444698223413e-13
37.848517420507804,7.441009283843265e-52,4.395566535196035e-13,4.395566535196035e-13
37.944122665048255,1.0674136948499048e-51,4.977220495309442e-13,4.977220495309442e-13
38.039969408157425,1.5297662060465908e-51,5.633899694114176e-13,5.633899694114176e-13
38.13605825985991,2.1903310147311508e-51,6.375025480520342e-13,6.375025480520342e-13
38.23238983172139,3.133198193985584e-51,7.211169444223585e-13,7.211169444223585e-13
38.328964736852214,4.477756072516728e-51,8.154189737589139e-13,8.154189737589139e-13
38.42578358991157,6.393349798116399e-51,9.217383053607468e-13,9.217383053607468e-13
38.52284700711114,9.119961225434005e-51,1.0415653998774651e-12,1.0415653998774651e-12
38.620155606219306,1.2997356290082295e-50,1.1765703786109214e-12,1.1765703786109214e-12
38.71771000656478,1.8506128679886775e-50,1.3286240379040064e-12,1.3286240379040064e-12
38.815510829040846,2.632544152452054e-50,1.4998212443591194e-12,1.4998212443591194e-12
38.913558696109014,3.741418520358628e-50,1.692506971610509e-12,1.692506971610509e-12
39.01185423180323,5.312494186858609e-50,1.9093052669102376e-12,1.9093052669102376e-12
39.11039806173377,7.536387076141685e-50,2.1531514661112714e-12,2.1531514661112714e-12
39.20919081309106,1.0681481141164938e-49,2.4273280090265704e-12,2.4273280090265704e-12
39.30823311464999,1.5125310974676476e-49,2.7355042439040968e-12,2.7355042439040968e-12
39.40752559677355,2.139846869636656e-49,3.08178065020052e-12,3.08178065020052e-12
39.50706889141721,3.0245977294848087e-49,3.470737953333325e-12,3.470737953333325e-12
39.60686363213257,4.271300061688052e-49,3.907491654008424e-12,3.907491654008424e-12
39.70691045407176,6.026443165397333e-49,4.39775254849994e-12,4.39775254849994e-12
39.80720999399114,8.495159897962755e-49,4.947893875341513e-12,4.947893875341513e-12
39.907762890255654,1.1964444610788924e-48,5.565025788801174e-12,5.565025788801174e-12
40.00856978284263,1.683546064817735e-48,6.257077930769498e-12,6.257077930769498e-12
40.1096313133461,2.3668455465168997e-48,7.032890950931951e-12,7.032890950931951e-12
40.21094812498063,3.32451473547251e-48,7.902317910918776e-12,7.902317910918776e-12
40.312520862585686,4.6655302599342376e-48,8.876336602299255e-12,8.876336602299255e-12
40.41435017262945,6.541677569244332e-48,9.967173911511533e-12,9.967173911511533e-12
40.51643670321318,9.164179839059862e-48,1.1188443478009367e-11,1.1188443478009367e-11
40.61878110407527,1.2826713177686352e-47,1.2555298015894366e-11,1.2555298015894366e-11
40.72138402659519,1.7937232577723855e-47,1.4084597805147556e-11,1.4084597805147556e-11
40.82424612379798,2.506194269913318e-47,1.5795097007321563e-11,1.5795097007321563e-11
40.927368050358055,3.4985994451572003e-47,1.7707649623347916e-11,1.7707649623347916e-11
41.03075046260369,4.879719598322189e-47,1.9845437089309657e-11,1.9845437089309657e-11
41.13439401852089,6.800136328101366e-47,2.2234219700881852e-11,2.2234219700881852e-11
41.23829937775788,9.46811299904151e-47,2.4902614270302e-11,2.4902614270302e-11
41.34246720162901,1.3171439935535508e-46,2.7882400652646457e-11,2.7882400652646457e-11
41.446898153119264,1.830745758645356e-46,3.1208860032821786e-11,3.1208860032821786e-11
41.551592896888145,2.5424283359161346e-46,3.4921148142719505e-11,3.4921148142719505e-11
41.65655209927427,3.527737396404868e-46,3.9062706881743866e-11,3.9062706881743866e-11
41.76177642829926,4.890706074871478e-46,4.368171814538308e-11,4.368171814538308e-11
41.86726655367229,6.774474314213946e-46,4.8831604028367587e-11,4.8831604028367587e-11
41.97302314679409,9.375820767778581e-46,5.457157796358125e-11,5.457157796358125e-11
42.07904688076146,1.2965031748071054e-45,6.096725178841644e-11,6.096725178841644e-11
42.18533843037144,1.7913044104817193e-45,6.809130419945317e-11,6.809130419945317e-11
42.29189847212547,2.4728493366003388e-45,7.602421656782657e-11,7.602421656782657e-11
42.398727684234004,3.4108238862560994e-45,8.485508264483271e-11,8.485508264483271e-11
42.50582674662049,4.7006209891050746e-45,9.468249929408701e-11,9.468249929408701e-11
42.613196340926045,6.472713695741971e-45,1.0561554604739248e-10,1.0561554604739248e-10
42.7208371505134,8.905405531549986e-45,1.177748620003577e-10,1.177748620003577e-10
42.82874986047165,1.224216032386579e-44,1.3129382934644744e-10,1.3129382934644744e-10
42.93693515762027,1.6815136501522683e-44,1.4631987369887853e-10,1.4631987369887853e-10
43.04539373051378,2.3077120430733407e-44,1.6301589227533162e-10,1.6301589227533162e-10
43.15412626944583,3.164482006276876e-44,1.8156182202590853e-10,1.8156182202590853e-10
43.26313346645392,4.335751140119634e-44,2.0215636087794944e-10,2.0215636087794944e-10
43.37241601532347,5.935641615010525e-44,2.2501885645804333e-10,2.2501885645804333e-10
43.481974611592555,8.119204977382746e-44,2.503913779410649e-10,2.503913779410649e-10
43.59180995255602,1.1096927581844391e-43,2.7854098807488665e-10,2.7854098807488665e-10
43.70192273727024,1.5154314913478028e-43,3.097622339485368e-10,3.097622339485368e-10
43.81231366655722,2.0678311339013676e-43,3.443798767182356e-10,3.443798767182356e-10
43.92298344300941,2.8192911756708153e-43,3.8275188229296523e-10,3.8275188229296523e-10
44.03393277099396,3.840712384714105e-43,4.252726969173914e-10,4.252726969173914e-10
44.14516235665714,5.227951149667537e-43,4.723768336894186e-10,4.723768336894186e-10
44.256672907929115,7.110498092462732e-43,5.245427983238951e-10,5.245427983238951e-10
44.36846513452811,9.66313798308101e-43,5.822973849366457e-10,5.822973849366457e-10
44.48053974796526,1.3121602397086484e-42,6.462203752907262e-10,6.462203752907262e-10
44.59289746154881,1.7803565365101756e-42,7.169496778324901e-10,7.169496778324901e-10
44.705538990388995,2.4136783104169824e-42,7.951869459696309e-10,7.951869459696309e-10
44.818465051402235,3.269677835314625e-42,8.817037184207774e-10,8.817037184207774e-10
44.93167636331605,4.425726618817267e-42,9.773481281212124e-10,9.773481281212124e-10
45.045173646673305,5.985757530814347e-42,1.0830522301170462e-09,1.0830522301170462e-09
45.15895762383711,8.089272091028538e-42,1.1998400031502118e-09,1.1998400031502118e-09
45.2730290189951,1.0923364353505071e-41,1.3288360842454888e-09,1.3288360842454888e-09
45.38738855816438,1.4738758906255552e-41,1.4712753005926328e-09,1.4712753005926328e-09
45.50203696919579,1.9871186116340533e-41,1.628513068390708e-09,1.628513068390708e-09
45.61697498177885,2.6769848256005226e-41,1.802036734126794e-09,1.802036734126794e-09
45.73220332744629,3.6035298882332773e-41,1.993477940019757e-09,1.993477940019757e-09
45.84772273957854,4.846980860132351e-41,2.204626102114462e-09,2.204626102114462e-09
45.96353395340873,6.514428059945075e-41,2.4374430967937305e-09,2.4374430967937305e-09
46.079637706027,8.748708444086977e-41,2.694079259322315e-09,2.694079259322315e-09
46.19603473638558,1.1740189536971365e-40,2.9768908065003743e-09,2.9768908065003743e-09
46.31272578530307,1.574238880370374e-40,3.28845880461006e-09,3.28845880461006e-09
46.42971159546962,2.1092660737574508e-40,3.6316098136596052e-09,3.6316098136596052e-09
46.54699291145116,2.823957464424746e-40,4.009438349486084e-09,4.009438349486084e-09
46.664570479694625,3.777911903440529e-40,4.425331316658556e-09,4.425331316658556e-09
46.78244504853227,5.050254139576348e-40,4.882994577347875e-09,4.882994577347875e-09
46.900617368186815,6.745951408619373e-40,5.38648183449955e-09,5.38648183449955e-09
47.01908819077587,9.004147226596135e-40,5.9402260217855474e-09,5.9402260217855474e-09
47.13785827031706,1.2009148163378492e-39,6.549073408033863e-09,6.549073408033863e-09
47.256928362732495,1.6004897085097728e-39,7.218320640167119e-09,7.218320640167119e-09
47.37629922585385,2.1314024713781982e-39,7.953754966256425e-09,7.953754966256425e-09
47.4959716194271,2.8362908705873985e-39,8.761697899142375e-09,8.761697899142375e-09
47.6159463051172,3.771460961399073e-39,9.649052601329858e-09,9.649052601329858e-09
47.73622404651324,5.011212696270309e-39,1.0623355293599855e-08,1.0623355293599855e-08
47.85680560913297,6.653516628463788e-39,1.1692831013081982e-08,1.1692831013081982e-08
47.977691760427994,8.827458119690953e-39,1.2866454071570668e-08,1.2866454071570668e-08
48.098883269788324,1.1702992057886707e-38,1.4154013591657311e-08,1.4154013591657311e-08
48.22038090854765,1.550371564593063e-38,1.5566184527035058e-08,1.5566184527035058e-08
48.34218544998782,2.0523580552543846e-38,1.7114604604116187e-08,1.7114604604116187e-08
48.46429766934423,2.714874311054997e-38,1.881195765514199e-08,1.881195765514199e-08
48.58671834381028,3.588611099882107e-38,2.0672063848294432e-08,2.0672063848294432e-08
48.7094482525428,4.740061105639836e-38,2.2709977358205084e-08,2.2709977358205084e-08
48.83248817666652,6.256380660507115e-38,2.494209206074376e-08,2.494209206074376e-08
48.955838899279534,8.251727388255721e-38,2.738625587937375e-08,2.738625587937375e-08
49.07950120545781,1.0875515734741179e-37,3.006189445669436e-08,3.006189445669436e-08
49.20347588226062,1.4323162883279575e-37,3.299014487445116e-08,3.299014487445116e-08
49.327763718735156,1.8850066073722717e-37,3.619400019827283e-08,3.619400019827283e-08
49.45236550592188,2.4789769767948732e-37,3.9698465680134384e-08,3.9698465680134384e-08
49.57728203685944,3.257756141617332e-37,4.353072751205235e-08,4.353072751205235e-08
49.70251410658951,4.278109570351706e-37,4.772033508924339e-08,4.772033508924339e-08
49.828062512162276,5.614011205339401e-37,5.229939781006238e-08,5.229939781006238e-08
49.95392805264104,7.3617908217270324e-37,5.730279751373269e-08,5.730279751373269e-08
50.080111529107754,9.64680015697406e-37,6.276841773565931e-08,6.276841773565931e-08
50.2066137446677,1.263203972796895e-36,6.873739104397224e-08,6.873739104397224e-08
50.333435504455,1.6529315017733743e-36,7.525436581063095e-08,7.525436581063095e-08
50.46057761563733,2.1613653315161564e-36,8.236779386576895e-08,8.236779386576895e-08
50.58804088742148,2.8241920910603423e-36,9.013024058588625e-08,9.013024058588625e-08
50.715826131058094,3.6876847306023004e-36,9.859871907479813e-08,9.859871907479813e-08
50.84393415984724,4.811800478722465e-36,1.0783505021200208e-07,1.0783505021200208e-07
50.972365789143154,6.27417287357013e-36,1.1790625046595012e-07,1.1790625046595012e-07
51.10112183635989,8.175252263478848e-36,1.2888494950099604e-07,1.2888494950099604e-07
51.23020312097606,1.0644920514576293e-35,1.408498397459831e-07,1.408498397459831e-07
51.35961046454044,1.3850996717464962e-35,1.538861602411013e-07,1.538861602411013e-07
51.48934469067702,1.8010166816389783e-35,1.680862172372774e-07,1.680862172372774e-07
51.619406625090136,2.3402018094508508e-35,1.8354994419034716e-07,1.8354994419034716e-07
51.74979709557004,3.0387047956191806e-35,2.0038550397084283e-07,2.0038550397084283e-07
51.88051693199777,3.94297563635965e-35,2.1870993629960197e-07,2.1870993629960197e-07
52.01156696635085,5.112823641689865e-35,2.3864985362144206e-07,2.3864985362144206e-07
52.14294803270817,6.62520653714937e-35,2.6034218884271706e-07,2.6034218884271706e-07
52.27466096725572,8.57907909177084e-35,2.839349985864565e-07,2.839349985864565e-07
52.406706608291465,1.11015932656093e-34,3.0958832585965836e-07,3.0958832585965836e-07
52.53908579623114,1.4356021152115378e-34,3.374751262839813e-07,3.374751262839813e-07
52.67179937361314,1.8551872473801987e-34,3.677822623123356e-07,3.677822623123356e-07
52.80484818510432,2.39578056559216e-34,4.0071157014275954e-07,4.0071157014275954e-07
52.93823307750497,3.0918092580012883e-34,4.364810043460553e-07,4.364810043460553e-07
53.07195489975457,3.987360085015449e-34,4.7532586554835165e-07,4.7532586554835165e-07
53.20601450293685,5.1388514907850145e-34,5.175001168526073e-07,5.175001168526073e-07
53.340412740285565,6.618434257727869e-34,5.632777950475942e-07,5.632777950475942e-07
53.47515046718951,8.518316415246528e-34,6.129545230375749e-07,6.129545230375749e-07
53.61022854119837,1.0956259896305453e-33,6.668491303348907e-07,6.668491303348907e-07
53.745647822028,1.4082561707494315e-33,7.253053888887813e-07,7.253053888887813e-07
53.881409171565714,1.808891459809329e-33,7.886938719815384e-07,7.886938719815384e-07
54.01751345387619,2.321964571221942e-33,8.574139444069626e-07,8.574139444069626e-07
54.1539615352065,2.9785961904497852e-33,9.318958926567118e-07,9.318958926567118e-07
54.290754283992065,3.818399407122549e-33,1.0126032043825678e-06,1.0126032043825678e-06
54.42789257086177,4.891763846420239e-33,1.1000350069728836e-06,1.1000350069728836e-06
54.56537726864392,6.26274510904948e-33,1.1947286756873657e-06,1.1947286756873657e-06
54.703209252371344,8.01271751570786e-33,1.2972626224310597e-06,1.2972626224310597e-06
54.84138939928745,1.0244988755771496e-32,1.4082592769247398e-06,1.4082592769247398e-06
54.97991858885132,1.3090625913644273e-32,1.5283882727384455e-06,1.5283882727384455e-06
55.118797702743784,1.6715806045397626e-32,1.6583698514092527e-06,1.6583698514092527e-06
55.25802762487255,2.1331084183504765e-32,1.7989784986544007e-06,1.7989784986544007e-06
55.39760924137831,2.7203071315244673e-32,1.951046827530879e-06,1.951046827530879e-06
55.537543440639936,3.466913942831194e-32,2.1154697242717267e-06,2.1154697242717267e-06
55.67783111328048,4.4155926254751045e-32,2.2932087734630385e-06,2.2932087734630385e-06
55.818473152172736,5.620260645496086e-32,2.485296980203471e-06,2.485296980203471e-06
55.959470452444705,7.14901380758931e-32,2.6928438079237793e-06,2.6928438079237793e-06
56.100823911485705,9.087799485581187e-32,2.9170405516325236e-06,2.9170405516325236e-06
56.242534428951636,1.1545027078346117e-31,3.159166067499074e-06,3.159166067499074e-06
56.38460290677115,1.4657351114612591e-31,3.4205928808958287e-06,3.4205928808958287e-06
56.52703024915094,1.8596920625835512e-31,3.7027936962886857e-06,3.7027936962886857e-06
56.66981736258195,2.358046075301113e-31,4.007348333706966e-06,4.007348333706966e-06
56.8129651558447,2.988064243400612e-31,4.33595111792588e-06,4.33595111792588e-06
56.9564745400155,3.784030761105042e-31,4.690418747980601e-06,4.690418747980601e-06
57.100346428471816,4.789025585962415e-31,5.072698676180491e-06,5.072698676180491e-06
57.244581736898525,6.057147003034958e-31,5.484878027435241e-06,5.484878027435241e-06
57.389181383293305,7.656287125313188e-31,5.929193091415386e-06,5.929193091415386e-06
57.53414628797291,9.671595713444812e-31,6.408039421884432e-06,6.408039421884432e-06
57.67947737357859,1.2209800307007663e-30,6.923982579426722e-06,6.923982579426722e-06
57.82517556508235,1.54045909921317e-30,7.479769555797107e-06,7.479769555797107e-06
57.97124178979267,1.942332798398474e-30,8.078340920199922e-06,8.078340920199922e-06
58.11767697736025,2.4475391786600013e-30,8.72284373000148e-06,8.72284373000148e-06
58.2644820597843,3.0822571719072316e-30,9.416645250687865e-06,9.416645250687865e-06
58.41165797141803,3.8791982394601705e-30,1.0163347532279538e-05,1.0163347532279538e-05
58.559205648975066,4.8792113389308914e-30,1.0966802891962655e-05,1.0966802891962655e-05
58.70712603153492,6.133275984340268e-30,1.1831130355332098e-05,1.1831130355332098e-05
58.85542006054946,7.704975722592301e-30,1.276073311143903e-05,1.276073311143903e-05
59.00408867984843,9.673565946536388e-30,1.3760317039729832e-05,1.3760317039729832e-05
59.153132835645906,1.2137776527779004e-29,1.483491037003465e-05,1.483491037003465e-05
59.302553476545874,1.5220522402686892e-29,1.5989884539934017e-05,1.5989884539934017e-05
