time_btjd,flux,flux_err
1590.889785991836,0.9841315,
1590.910619403392,0.9678947,
1590.9314528144823,1.0052503,
1590.952286224875,0.96039575,
1590.9731196345685,0.96227795,
1590.9939530437964,1.0046299,
1591.0147864525584,1.0340397,
1591.0356198603895,1.0833893,
1591.0564532679875,1.1879739,
1591.0772866746547,1.2178624,
1591.098120080856,1.1773417,
1591.1189534865914,0.99058014,
1591.1397868916283,1.0173324,
1591.1606202959674,0.9976583,
1591.1814536998404,0.99430573,
1591.2022871030135,0.9868242,
1591.2231205054895,0.9583005,
1591.2439539075003,0.9472019,
1591.2647873088115,0.94316834,
1591.285620709658,0.9964133,
1591.306454109806,1.0853078,
1591.327287509255,1.049135,
1591.3481209082374,1.0217584,
1591.3689543065225,1.037478,
1591.3897877041095,1.0144819,
1591.4106211012304,0.98307467,
1591.4314544976523,0.9607837,
1591.4522878933767,0.9403826,
1591.4731212886345,1.039888,
1591.4939546831936,1.010202,
1591.5147880770546,0.96725965,
1591.5356214702174,0.98161405,
1591.5564548629145,0.999414,
1591.5772882549131,1.1052313,
1591.5981216464454,1.1888094,
1591.618955037047,1.2047198,
1591.6397884271826,1.1497916,
1591.660621816853,1.0414433,
1591.6814552055926,1.0167804,
1591.7022885938654,0.9681939,
1591.7231219814396,0.9480769,
1591.7439553683157,0.9959461,
1591.7647887544936,0.98250127,
1591.7856221402055,0.9664114,
1591.806455525219,1.0300546,
1591.8272889095347,0.9943118,
1591.8481222931505,1.0315179,
1591.8689556763006,1.0453948,
1591.8897890585204,1.0282047,
1591.9106224402753,1.0313547,
1591.9314558213305,0.9748034,
1591.9522892016864,1.0140114,
1591.973122581345,0.99406415,
1591.9939559605375,0.95782447,
1592.0147893390322,0.9939462,
1592.0356227165953,0.9883553,
1592.0564560936925,0.979449,
1592.0772894700906,0.9877701,
1592.0981228457908,1.0344507,
1592.1189562207933,1.1793737,
1592.1397895953296,1.2328192,
1592.1606229689335,1.2496186,
1592.202289714281,1.0065085,
1592.2231230857906,1.0004169,
1592.2439564568335,0.9903029,
1592.2647898271784,0.98950046,
1592.285623196593,0.9718578,
1592.3064565655416,0.9383516,
1592.327289933791,0.99533665,
1592.3481233013415,0.97974366,
1592.368956667961,1.0161756,
1592.3897900341153,1.024418,
1592.4106233995717,1.0426047,
1592.4314567640959,1.0548692,
1592.452290128154,1.0111991,
1592.4731234912815,1.0524973,
1592.493956853944,0.9524897,
1592.514790215674,0.98650026,
1592.5356235769375,0.9124976,
1592.5564569372714,0.94419396,
1592.5772902969074,1.001631,
1592.5981236558434,1.0415049,
1592.6189570140805,1.0410296,
1592.6397903716206,1.0150994,
1592.6606237282285,1.1818829,
1592.6814570843705,1.2681332,
1592.7022904395817,1.1715882,
1592.7231237940946,1.0146008,
1592.743957147909,1.0522474,
1592.764790501024,0.96602535,
1592.7856238532086,0.9578747,
1592.8064572046944,0.9878001,
1592.8272905554813,0.9479371,
1592.8481239055704,0.9885468,
1592.8689572549606,0.97486544,
1592.8897906034194,1.0132678,
1592.91062395118,0.971547,
1592.9314572980095,1.035155,
1592.9522906441396,1.0650847,
1592.9731239895714,1.0432243,
1592.9939573343054,1.048299,
1593.014790678108,1.0109979,
1593.035624021212,0.9688326,
1593.0564573633847,0.9790148,
1593.0772907048586,0.93412226,
1593.0981240456335,1.0249283,
1593.118957385478,0.9336757,
1593.1397907243904,0.9964737,
1593.160624062838,1.012655,
1593.1814574001214,1.055598,
1593.202290736706,1.1910771,
1593.2231240725926,1.2333411,
1593.2439574075465,1.1259929,
1593.2647907418032,1.0339209,
1593.285624075128,1.0153553,
1593.3064574075215,0.94168675,
1593.327290739217,0.99661165,
1593.3481240699805,0.9543641,
1593.368957399813,0.9515148,
1593.3897907289465,0.96727043,
1593.4106240571496,0.9890228,
1593.431457384421,0.99194205,
1593.452290710994,0.9823507,
1593.4731240366355,1.0454785,
1593.4939573613456,1.0726104,
1593.5147906851244,1.0173494,
1593.5356240082044,1.0135177,
1593.5564573301206,0.9773429,
1593.5772906513384,0.9661734,
1593.5981239716257,1.0182254,
1593.61895729098,0.9380925,
1593.639790609403,0.95782614,
1593.6606239268963,1.0016019,
1593.6814572434569,1.0087996,
1593.7022905590866,1.0596926,
1593.7231238737854,1.1118442,
1593.7439571875525,1.221023,
1593.7647905003885,1.1954186,
1593.7856238122931,1.1114571,
1593.8064571230334,1.0241078,
1593.8272904330745,1.0077446,
1593.8481237419523,0.9932151,
1593.8689570498984,1.0253662,
1593.889790356914,0.9643426,
1593.910623662764,0.97046393,
1593.9314569676835,0.94785684,
1593.9522902716726,0.97351795,
1593.973123574496,0.9695616,
1593.9939568763884,0.99302936,
1594.014790177118,1.0620481,
1594.0356234769156,1.0771149,
1594.0564567757806,1.0132107,
1594.07729007325,1.0000211,
1594.0981233700204,0.9976937,
1594.1189566653934,0.9257593,
1594.139789959835,0.95609516,
1594.160623253113,0.9865629,
1594.1814565454606,0.92531145,
1594.20228983641,0.95869225,
1594.2231231264282,1.0484463,
1594.243956415283,1.0339566,
1594.2647897029724,1.138946,
1594.2856229894978,1.1923023,
1594.3064562746274,1.1883655,
1594.327289558825,1.047183,
1594.3481228418584,0.9859817,
1594.3689561234946,1.0106574,
1594.3897894041993,1.0108498,
1594.410622683507,0.9355997,
1594.4314559614181,0.94852924,
1594.452289238166,1.0048896,
1594.4731225137489,1.0286549,
1594.4939557881676,1.0119953,
1594.5147890609555,0.9856536,
1594.5356223325807,1.0593476,
1594.5564556030415,1.081409,
1594.5772888718716,1.0510175,
1594.5981221395386,1.0231375,
1594.6189554058085,0.9949587,
1594.6397886706804,0.9902614,
1594.6606219341566,0.96469766,
1594.6814551962354,0.97036314,
1594.7022884569164,0.9640176,
1594.7231217159674,0.97599274,
1594.743954973623,0.9812686,
1594.764788229881,1.0517558,
1594.7856214845085,1.0186485,
1594.8064547377398,1.1949197,
1594.8272879893416,1.2047157,
1594.8481212393126,1.1433419,
1594.8689544878864,1.0180672,
1594.8897877348313,0.9988678,
1594.9106209799136,1.0051264,
1594.9314542235984,0.9662059,
1594.9522874654203,0.9672404,
1594.9731207056134,0.957082,
1594.9939539441755,1.0061861,
1595.0147871808754,1.000615,
1595.0356204157133,0.9923599,
1595.0564536489214,1.0162833,
1595.0772868802655,1.0325662,
1595.0981201097475,1.1112063,
1595.1189533373677,1.0545514,
1595.1397865631245,1.0290725,
1595.1606197867854,1.0028358,
1595.1814530085849,0.9834197,
1595.2022862282886,0.95562714,
1595.2231194461294,0.9448983,
1595.2439526618741,0.9670021,
1595.264785875524,0.9699428,
1595.285619087078,1.0004265,
1595.3064522965365,1.0042001,
1595.3272855036676,1.061349,
1595.3481187084699,1.1996354,
1595.368951911176,1.1845573,
1595.389785111787,1.127491,
1595.4106183098374,1.0097729,
1595.431451505559,1.0348762,
1595.4522846989526,0.96108484,
1595.4731178900179,0.95740086,
1595.493951078523,0.94391805,
1595.5147842644656,0.9725284,
1595.5356174478466,1.0202978,
1595.5564506289006,1.0140399,
1595.5772838071596,0.9936614,
1595.5981169830904,1.007584,
1595.6189501559957,1.0547262,
1595.6397833265714,1.0660359,
1595.6606164941204,1.0094184,
