time_hours,EF_NUV,n_O3_cm3,n_CH4_cm3,n_OH_cm3,vmr_O3,vmr_CH4,vmr_OH,dO3_frac,dCH4_frac,dOH_frac
9.90095047523762,1.0000000010610264,85231532017.78563,528108530175.1289,294079.4708982364,2.899925351750765e-07,1.7968412380656383e-06,1.000578650761889e-12,-0.03335821608307833,-0.001754867741312069,0.000578650761889262
9.913956978489246,1.000000001022872,85231538696.22772,528108515474.84656,294079.4705495088,2.8999255789786824e-07,1.7968411880492647e-06,1.0005786495753752e-12,-0.03335814034043913,-0.0017548955281862792,0.0005786495753754313
9.92696348174087,1.0000000009860899,85231545374.54611,528108500774.56476,294079.4702011918,2.8999258062023914e-07,1.796841138032893e-06,1.0005786483902583e-12,-0.03335806459920288,-0.0017549233150594512,0.000578648390258421
9.939969984992496,1.0000000009506302,85231552052.74077,528108486074.28357,294079.46985327074,2.89992603342189e-07,1.7968410880165234e-06,1.0005786472064887e-12,-0.03335798885936995,-0.0017549511019314694,0.0005786472064887195
9.952976488244122,1.0000000009164458,85231558730.81168,528108471374.003,294079.4695057318,2.8999262606371786e-07,1.7968410380001557e-06,1.0005786460240189e-12,-0.03335791312094049,-0.001754978888802334,0.0005786460240189938
9.965982991495748,1.0000000008834906,85231565408.75885,528108456673.72296,294079.4691585613,2.899926487848257e-07,1.79684098798379e-06,1.000578644842803e-12,-0.03335783738391434,-0.0017550066756721603,0.0005786448428030989
9.978989494747374,1.0000000008517205,85231572086.58226,528108441973.4435,294079.46881174645,2.8999267150551246e-07,1.7968409379674262e-06,1.0005786436627969e-12,-0.033357761648291843,-0.0017550344625409482,0.0005786436627970687
9.991995997999,1.0000000008210927,85231578764.2819,528108427273.1646,294079.46846527455,2.899926942257781e-07,1.7968408879510646e-06,1.0005786424839579e-12,-0.033357685914072996,-0.0017550622494085823,0.0005786424839579273
10.005002501250626,1.0000000007915664,85231585441.85777,528108412572.8863,294079.4681191336,2.8999271694562263e-07,1.7968408379347048e-06,1.0005786413062447e-12,-0.03335761018125798,-0.0017550900362751781,0.0005786413062448769
10.018009004502252,1.0000000007631018,85231592119.30988,528108397872.6085,294079.46777331195,2.89992739665046e-07,1.7968407879183467e-06,1.000578640129618e-12,-0.03335753444984661,-0.0017551178231407355,0.0005786401296181102
10.031015507753876,1.0000000007356609,85231598796.63818,528108383172.3313,294079.4674277984,2.899927623840482e-07,1.7968407379019905e-06,1.0005786389540395e-12,-0.03335745871983925,-0.0017551456100052547,0.0005786389540396026
10.044022011005502,1.0000000007092067,85231605473.84268,528108368472.0547,294079.467082582,2.8999278510262917e-07,1.7968406878856365e-06,1.0005786377794721e-12,-0.033357382991236056,-0.0017551733968686203,0.0005786377794723192
10.057028514257128,1.0000000006837038,85231612150.9234,528108353771.77856,294079.46673765243,2.89992807820789e-07,1.796840637869284e-06,1.0005786366058808e-12,-0.033357307264036684,-0.0017552011837310628,0.0005786366058808097
10.070035017508754,1.0000000006591179,85231618827.88028,528108339071.50305,294079.4663929996,2.8999283053852747e-07,1.7968405878529339e-06,1.0005786354332307e-12,-0.033357231538241834,-0.0017552289705923515,0.0005786354332308122
10.08304152076038,1.0000000006354162,85231625504.71336,528108324371.228,294079.46604861383,2.899928532558447e-07,1.796840537836585e-06,1.0005786342614895e-12,-0.033357155813850986,-0.0017552567574527175,0.0005786342614896491
10.096048024012006,1.0000000006125667,85231632181.42259,528108309670.9536,294079.4657044857,2.8999287597274054e-07,1.7968404878202384e-06,1.0005786330906249e-12,-0.03335708009086483,-0.0017552845443119295,0.0005786330906250388
10.109054527263632,1.000000000590539,85231638858.00801,528108294970.6797,294079.4653606064,2.8999289868921514e-07,1.7968404378038937e-06,1.0005786319206068e-12,-0.033357004369282836,-0.0017553123311702186,0.0005786319206068782
10.122061030515257,1.0000000005693033,85231645534.46956,528108280270.4063,294079.465016967,2.899929214052683e-07,1.7968403877875507e-06,1.000578630751405e-12,-0.033356928649105715,-0.0017553401180274695,0.0005786307514050644
10.135067533766883,1.0000000005488312,85231652210.80727,528108265570.1335,294079.46467355924,2.899929441209001e-07,1.7968403377712093e-06,1.0005786295829913e-12,-0.03335685293033311,-0.001755367904883682,0.0005786295829914747
10.148074037018509,1.0000000005290954,85231658887.02112,528108250869.86115,294079.464330375,2.8999296683611043e-07,1.7968402877548699e-06,1.0005786284153383e-12,-0.0333567772129652,-0.0017553956917389715,0.0005786284153383828
10.161080540270135,1.000000000510069,85231665563.1111,528108236169.58936,294079.46398740646,2.8999298955089933e-07,1.796840237738532e-06,1.0005786272484189e-12,-0.03335670149700214,-0.0017554234785932229,0.0005786272484190522
10.17408704352176,1.000000000491727,85231672239.07721,528108221469.3181,294079.4636446463,2.8999301226526683e-07,1.7968401877221965e-06,1.0005786260822087e-12,-0.03335662578244396,-0.0017554512654464358,0.0005786260822087273
10.187093546773387,1.0000000004740448,85231678914.91943,528108206769.04736,294079.4633020871,2.8999303497921277e-07,1.7968401377058623e-06,1.0005786249166821e-12,-0.033356550069290815,-0.0017554790522987256,0.0005786249166822562
10.200100050025013,1.0000000004569982,85231685590.63776,528108192068.77716,294079.4629597219,2.8999305769273715e-07,1.79684008768953e-06,1.0005786237518157e-12,-0.033356474357542874,-0.0017555068391499771,0.0005786237518158733
10.213106553276639,1.0000000004405647,85231692266.2322,528108177368.50745,294079.46261754417,2.8999308040584003e-07,1.7968400376731995e-06,1.000578622587587e-12,-0.03335639864719998,-0.0017555346260003058,0.0005786225875871994
10.226113056528263,1.000000000424722,85231698941.70273,528108162668.2383,294079.4622755471,2.899931031185213e-07,1.7968399876568707e-06,1.0005786214239732e-12,-0.03335632293826229,-0.001755562412849596,0.0005786214239732611
10.239119559779889,1.0000000004094491,85231705617.04935,528108147967.96954,294079.4619337247,2.89993125830781e-07,1.7968399376405435e-06,1.0005786202609536e-12,-0.03335624723072998,-0.0017555901996980788,0.0005786202609536597
10.252126063031515,1.0000000003947254,85231712292.27203,528108133267.7014,294079.4615920708,2.8999314854261905e-07,1.7968398876242182e-06,1.0005786190985074e-12,-0.03335617152460323,-0.0017556179865454078,0.0005786190985074023
10.26513256628314,1.0000000003805312,85231718967.3708,528108118567.4337,294079.4612505798,2.8999317125403543e-07,1.7968398376078945e-06,1.000578617936615e-12,-0.033356095819881866,-0.0017556457733919292,0.0005786179366152783
10.278139069534767,1.0000000003668474,85231725642.34564,528108103867.1665,294079.4609092459,2.899931939650302e-07,1.7968397875915724e-06,1.0005786167752575e-12,-0.033356020116566056,-0.0017556735602375277,0.0005786167752576812
10.291145572786393,1.0000000003536555,85231732317.19653,528108089166.89984,294079.4605680637,2.899932166756032e-07,1.7968397375752522e-06,1.0005786156144164e-12,-0.033355944414655975,-0.0017557013470820878,0.0005786156144163907
10.304152076038019,1.0000000003409382,85231738991.9235,528108074466.63367,294079.4602270281,2.8999323938575454e-07,1.7968396875589337e-06,1.0005786144540736e-12,-0.03335586871415145,-0.0017557291339257248,0.0005786144540737807
10.317158579289645,1.0000000003286782,85231745666.52647,528108059766.368,294079.45988613414,2.899932620954841e-07,1.7968396375426167e-06,1.000578613294213e-12,-0.03335579301505301,-0.0017557569207684392,0.0005786132942130174
10.330165082541269,1.000000000316859,85231752341.00551,528108045066.1027,294079.4595453768,2.899932848047919e-07,1.7968395875263014e-06,1.000578612134817e-12,-0.03335571731736029,-0.0017557847076103456,0.0005786121348172667
10.343171585792895,1.0000000003054648,85231759015.36057,528108030365.838,294079.4592047515,2.899933075136779e-07,1.7968395375099878e-06,1.0005786109758704e-12,-0.03335564162107365,-0.001755812494451214,0.0005786109758704869
10.356178089044521,1.0000000002944802,85231765689.59166,528108015665.5738,294079.4588642538,2.8999333022214215e-07,1.7968394874936759e-06,1.000578609817358e-12,-0.033355565926192904,-0.0017558402812911593,0.0005786098173580225
10.369184592296149,1.000000000283891,85231772363.69876,528108000965.31,294079.45852387924,2.899933529301845e-07,1.7968394374773654e-06,1.0005786086592645e-12,-0.033355490232718416,-0.0017558680681302968,0.000578608659264624
10.382191095547775,1.0000000002736822,85231779037.68187,528107986265.04675,294079.45818362373,2.8999337563780494e-07,1.796839387461057e-06,1.0005786075015761e-12,-0.03335541454065018,-0.0017558958549683964,0.0005786075015762302
10.3951975987994,1.0000000002638407,85231785711.54099,528107971564.78394,294079.45784348337,2.8999339834500357e-07,1.7968393374447499e-06,1.0005786063442794e-12,-0.03335533884998818,-0.001755923641805688,0.0005786063442795719
10.408204102051027,1.000000000254353,85231792385.27611,528107956864.52155,294079.45750345394,2.899934210517803e-07,1.796839287428444e-06,1.0005786051873603e-12,-0.03335526316073244,-0.0017559514286421723,0.0005786051873603898
10.421210605302653,1.0000000002452065,85231799058.8872,528107942164.2597,294079.45716353203,2.89993443758135e-07,1.7968392374121402e-06,1.0005786040308069e-12,-0.03335518747288329,-0.0017559792154776181,0.0005786040308069991
10.434217108554279,1.000000000236389,85231805732.3743,528107927463.9983,294079.4568237139,2.8999346646406785e-07,1.796839187395838e-06,1.0005786028746067e-12,-0.03335511178644056,-0.0017560070023122563,0.000578602874606725
10.447223611805903,1.0000000002278884,85231812405.73738,528107912763.73737,294079.45648399607,2.899934891695787e-07,1.7968391373795373e-06,1.0005786017187476e-12,-0.03335503610140425,-0.0017560347891459717,0.0005786017187476846
10.460230115057529,1.0000000002196936,85231819078.97643,528107898063.47687,294079.45614437514,2.899935118746676e-07,1.796839087363238e-06,1.0005786005632183e-12,-0.033354960417774714,-0.0017560625759788795,0.0005786005632183913
10.473236618309155,1.0000000002117935,85231825752.09143,528107883363.2168,294079.45580484805,2.899935345793344e-07,1.7968390373469402e-06,1.0005785994080082e-12,-0.03335488473555195,-0.0017560903628109795,0.0005785994080083485
10.486243121560781,1.0000000002041773,85231832425.0824,528107868662.9572,294079.4554654115,2.899935572835792e-07,1.7968389873306441e-06,1.0005785982531062e-12,-0.033354809054735944,-0.0017561181496421566,0.0005785982531062677
10.499249624812407,1.0000000001968352,85231839097.94933,528107853962.6981,294079.45512606244,2.89993579987402e-07,1.7968389373143496e-06,1.000578597098502e-12,-0.03335473337532671,-0.0017561459364724109,0.0005785970985020485
10.512256128064033,1.000000000189757,85231845770.69218,528107839262.43945,294079.4547867983,2.899936026908026e-07,1.7968388872980567e-06,1.0005785959441864e-12,-0.03335465769732459,-0.0017561737233018574,0.0005785959441865807
10.525262631315659,1.0000000001829334,85231852443.311,528107824562.1812,294079.45444761595,2.899936253937812e-07,1.7968388372817651e-06,1.0005785947901495e-12,-0.03335458202072924,-0.0017562015101304964,0.000578594790149566
10.538269134567285,1.0000000001763552,85231859115.80576,528107809861.9234,294079.4541085128,2.899936480963377e-07,1.796838787265475e-06,1.0005785936363818e-12,-0.033354506345541,-0.001756229296958328,0.0005785936363818942
10.55127563781891,1.0000000001700136,85231865788.17642,528107795161.6661,294079.45376948634,2.89993670798472e-07,1.7968387372491866e-06,1.0005785924828752e-12,-0.03335443067176005,-0.0017562570837852363,0.0005785924828752474
10.564282141070535,1.0000000001638998,85231872460.42303,528107780461.4092,294079.45343053393,2.899936935001842e-07,1.7968386872328997e-06,1.0005785913296204e-12,-0.03335435499938604,-0.001756284870611337,0.0005785913296205155
10.577288644322161,1.000000000158006,85231879132.54555,528107765761.1527,294079.45309165335,2.8999371620147414e-07,1.796838637216614e-06,1.00057859017661e-12,-0.03335427932841949,-0.0017563126574366304,0.0005785901766101727
10.590295147573787,1.0000000001523242,85231885804.54398,528107751060.89667,294079.45275284204,2.8999373890234195e-07,1.79683858720033e-06,1.0005785890238355e-12,-0.03335420365886023,-0.001756340444261116,0.0005785890238355049
10.603301650825413,1.0000000001468465,85231892476.41832,528107736360.64105,294079.45241409796,2.899937616027875e-07,1.7968385371840474e-06,1.0005785878712895e-12,-0.03335412799070825,-0.0017563682310847942,0.0005785878712895805
10.61630815407704,1.000000000141566,85231899148.16856,528107721660.38586,294079.4520754189,2.8999378430281087e-07,1.7968384871677662e-06,1.0005785867189648e-12,-0.03335405232396373,-0.0017563960179076646,0.0005785867189648739
10.629314657328665,1.0000000001364753,85231905819.7947,528107706960.13116,294079.45173680264,2.8999380700241194e-07,1.7968384371514866e-06,1.0005785855668538e-12,-0.033353976658626855,-0.0017564238047296122,0.0005785855668538592
10.64232116058029,1.0000000001315676,85231912491.29672,528107692259.87683,294079.4513982474,2.8999382970159076e-07,1.7968383871352084e-06,1.0005785844149503e-12,-0.033353900994697434,-0.0017564515915508676,0.000578584414950397
10.655327663831915,1.0000000001268365,85231919162.67462,528107677559.6229,294079.45105975104,2.899938524003473e-07,1.7968383371189316e-06,1.0005785832632473e-12,-0.03335382533217582,-0.0017564793783713152,0.0005785832632473575
10.668334167083541,1.0000000001222755,85231925833.92842,528107662859.36945,294079.4507213118,2.899938750986815e-07,1.7968382871026563e-06,1.0005785821117386e-12,-0.03335374967106166,-0.0017565071651909553,0.0005785821117386016
10.681340670335167,1.0000000001178786,85231932505.05807,528107648159.11633,294079.4503829279,2.8999389779659337e-07,1.7968382370863821e-06,1.000578580960418e-12,-0.033353674011355486,-0.0017565349520099031,0.0005785809604181876
10.694347173586793,1.0000000001136398,85231939176.0636,528107633458.8637,294079.45004459756,2.899939204940829e-07,1.7968381870701098e-06,1.00057857980928e-12,-0.033353598353057116,-0.001756562738827928,0.0005785798092799761
10.70735367683842,1.0000000001095533,85231945846.94499,528107618758.61145,294079.4497063191,2.8999394319115006e-07,1.7968381370538385e-06,1.000578578658318e-12,-0.03335352269616655,-0.0017565905256452608,0.000578578658318224
10.720360180090045,1.0000000001056137,85231952517.70226,528107604058.3596,294079.4493680909,2.899939658877949e-07,1.7968380870375688e-06,1.0005785775075275e-12,-0.03335344704068379,-0.001756618312461786,0.0005785775075275837
10.733366683341671,1.000000000101816,85231959188.33536,528107589358.10815,294079.4490299114,2.8999398858401723e-07,1.7968380370213002e-06,1.0005785763569025e-12,-0.03335337138660919,-0.0017566460992776188,0.0005785763569027083
10.746373186593296,1.0000000000981546,85231965858.84431,528107574657.8572,294079.44869177917,2.8999401127981724e-07,1.7968379870050334e-06,1.0005785752064383e-12,-0.033353295733942565,-0.0017566738860925288,0.0005785752064384483
10.759379689844922,1.000000000094625,85231972529.22911,528107559957.6065,294079.4483536928,2.899940339751948e-07,1.7968379369887677e-06,1.0005785740561301e-12,-0.03335322008268409,-0.0017567016729068618,0.0005785740561302488
10.772386193096548,1.0000000000912224,85231979199.48975,528107545257.3563,294079.44801565073,2.899940566701499e-07,1.7968378869725036e-06,1.0005785729059728e-12,-0.03335314443283377,-0.001756729459720272,0.0005785729059729606
10.785392696348174,1.0000000000879419,85231985869.6262,528107530557.1065,294079.4476776517,2.8999407936468246e-07,1.7968378369562406e-06,1.000578571755962e-12,-0.03335306878439177,-0.0017567572465329898,0.0005785717559620285
10.7983991995998,1.0000000000847795,85231992539.6385,528107515856.85706,294079.4473396945,2.8999410205879263e-07,1.7968377869399789e-06,1.0005785706060933e-12,-0.03335299313735793,-0.0017567850333450156,0.0005785706060932936
10.811405702851426,1.0000000000817308,85231999209.52663,528107501156.60803,294079.4470017777,2.899941247524803e-07,1.7968377369237188e-06,1.0005785694563621e-12,-0.033352917491732414,-0.0017568128201562337,0.000578569456362201
10.824412206103052,1.0000000000787919,85232005879.29056,528107486456.3594,294079.4466639003,2.899941474457454e-07,1.7968376869074599e-06,1.0005785683067648e-12,-0.03335284184751539,-0.0017568406069667596,0.0005785683067649877
10.837418709354678,1.0000000000759586,85232012548.93031,528107471756.11115,294079.4463260611,2.89994170138588e-07,1.7968376368912024e-06,1.0005785671572978e-12,-0.0333527662047067,-0.0017568683937764778,0.0005785671572978906
10.850425212606302,1.000000000073227,85232019218.44588,528107457055.8632,294079.4459882588,2.8999419283100807e-07,1.796837586874946e-06,1.0005785660079562e-12,-0.0333526905633065,-0.0017568961805856191,0.000578566007956355
10.863431715857928,1.0000000000705938,85232025887.83725,528107442355.6158,294079.44565049256,2.899942155230056e-07,1.7968375368586912e-06,1.0005785648587374e-12,-0.03335261492331481,-0.0017569239673938376,0.00057856485873741
10.876438219109554,1.0000000000680553,85232032557.10442,528107427655.36865,294079.4453127612,2.899942382145805e-07,1.7968374868424373e-06,1.0005785637096369e-12,-0.03335253928473178,-0.0017569517542014793,0.0005785637096370947
10.88944472236118,1.000000000065608,85232039226.24738,528107412955.12195,294079.4449750637,2.8999426090573277e-07,1.796837436826185e-06,1.0005785625606521e-12,-0.03335246364755743,-0.0017569795410083133,0.0005785625606522404
10.902451225612806,1.0000000000632487,85232045895.26613,528107398254.8756,294079.4446373993,2.899942835964625e-07,1.796837386809934e-06,1.0005785614117796e-12,-0.033352388011791745,-0.0017570073278144552,0.0005785614117796783
10.915457728864432,1.0000000000609743,85232052564.16068,528107383554.62964,294079.4442997668,2.899943062867696e-07,1.796837336793684e-06,1.0005785602630158e-12,-0.03335231237743474,-0.0017570351146199046,0.0005785602630158436
10.928464232116058,1.0000000000587816,85232059232.93102,528107368854.38403,294079.44396216545,2.899943289766541e-07,1.7968372867774357e-06,1.0005785591143578e-12,-0.033352236744486397,-0.001757062901424662,0.0005785591143579637
10.941470735367684,1.000000000056668,85232065901.57712,528107354154.1388,294079.44362459437,2.899943516661159e-07,1.7968372367611883e-06,1.000578557965803e-12,-0.033352161112947074,-0.001757090688228727,0.0005785579658030679
10.954477238619308,1.0000000000546303,85232072570.099,528107339453.8939,294079.44328705274,2.8999437435515504e-07,1.7968371867449423e-06,1.0005785568173483e-12,-0.033352085482816596,-0.0017571184750321,0.0005785568173483835
10.967483741870934,1.0000000000526656,85232079238.49666,528107324753.6495,294079.4429495397,2.899943970437715e-07,1.7968371367286977e-06,1.0005785556689908e-12,-0.03335200985409496,-0.0017571462618346653,0.0005785556689909397
10.98049024512256,1.0000000000507718,85232085906.77008,528107310053.40533,294079.4426120545,2.899944197319653e-07,1.796837086712454e-06,1.0005785545207282e-12,-0.03335193422678235,-0.0017571740486366538,0.0005785545207283602
10.993496748374186,1.0000000000489462,85232092574.91927,528107295353.16156,294079.4422745964,2.8999444241973636e-07,1.7968370366962117e-06,1.0005785533725577e-12,-0.033351858600878755,-0.00175720183543795,0.0005785533725578721
11.006503251625814,1.000000000047186,85232099242.94421,528107280652.91815,294079.44193716475,2.899944651070847e-07,1.7968369866799705e-06,1.0005785522244772e-12,-0.03335178297638418,-0.001757229622238554,0.0005785522244772971
11.01950975487744,1.0000000000454892,85232105910.84491,528107265952.6752,294079.4415997587,2.8999448779401037e-07,1.796836936663731e-06,1.0005785510764838e-12,-0.03335170735329879,-0.0017572574090383504,0.0005785510764838624
11.032516258129066,1.0000000000438534,85232112578.62137,528107251252.4325,294079.4412623777,2.899945104805133e-07,1.7968368866474924e-06,1.0005785499285756e-12,-0.033351631731622415,-0.00175728519583757,0.0005785499285757856
11.045522761380692,1.0000000000422764,85232119246.27357,528107236552.1901,294079.440925021,2.8999453316659343e-07,1.7968368366312548e-06,1.0005785487807503e-12,-0.033351556111355235,-0.0017573129826362129,0.0005785487807502942
11.058529264632316,1.0000000000407563,85232125913.80151,528107221851.9482,294079.44058768824,2.899945558522508e-07,1.7968367866150187e-06,1.000578547633006e-12,-0.03335148049249742,-0.001757340769434048,0.0005785476330061998
11.071535767883942,1.0000000000392906,85232132581.2052,528107207151.70654,294079.44025037845,2.8999457853748534e-07,1.7968367365987836e-06,1.0005785464853402e-12,-0.03335140487504879,-0.0017573685562313063,0.0005785464853403337
11.084542271135568,1.0000000000378777,85232139248.48462,528107192451.46533,294079.4399130913,2.8999460122229716e-07,1.79683668658255e-06,1.0005785453377513e-12,-0.033351329259009535,-0.0017573963430277569,0.0005785453377515075
11.097548774387194,1.0000000000365157,85232145915.63979,528107177751.22437,294079.43957582617,2.8999462390668615e-07,1.7968366365663173e-06,1.0005785441902373e-12,-0.033351253644379464,-0.001757424129823746,0.0005785441902375428
11.11055527763882,1.0000000000352025,85232152582.67067,528107163050.9838,294079.43923858256,2.899946465906523e-07,1.796836586550086e-06,1.0005785430427967e-12,-0.033351178031158925,-0.0017574519166189276,0.0005785430427968553
11.123561780890446,1.0000000000339366,85232159249.57729,528107148350.7436,294079.4389013598,2.899946692741957e-07,1.7968365365338557e-06,1.0005785418954269e-12,-0.03335110241934776,-0.0017574797034135324,0.0005785418954270683
11.136568284142072,1.0000000000327163,85232165916.35963,528107133650.5037,294079.4385641576,2.899946919573162e-07,1.7968364865176266e-06,1.0005785407481272e-12,-0.03335102680894595,-0.001757507490207445,0.0005785407481271917
11.149574787393698,1.0000000000315399,85232172583.0177,528107118950.26416,294079.4382269754,2.899947146400139e-07,1.7968364365013985e-06,1.0005785396008953e-12,-0.03335095119995368,-0.0017575352770007808,0.000578539600895443
11.162581290645322,1.0000000000304057,85232179249.55147,528107104250.02496,294079.43788981263,2.899947373222887e-07,1.7968363864851717e-06,1.0005785384537297e-12,-0.03335087559237112,-0.001757563063793424,0.0005785384537298418
11.175587793896948,1.0000000000293123,85232185915.96097,528107089549.78613,294079.43755266897,2.8999476000414064e-07,1.7968363364689462e-06,1.000578537306629e-12,-0.03335079998619792,-0.0017575908505853754,0.0005785373066291996
11.188594297148574,1.0000000000282583,85232192582.24617,528107074849.5476,294079.437215544,2.899947826855697e-07,1.7968362864527218e-06,1.000578536159592e-12,-0.03335072438143444,-0.0017576186373767498,0.0005785361595921305
11.2016008004002,1.0000000000272422,85232199248.40709,528107060149.3094,294079.4368784372,2.899948053665759e-07,1.7968362364364984e-06,1.0005785350126167e-12,-0.033350648778080486,-0.0017576464241675473,0.0005785350126168516
11.214607303651826,1.0000000000262625,85232205914.44371,528107045449.07153,294079.4365413482,2.8999482804715915e-07,1.7968361864202762e-06,1.0005785338657021e-12,-0.033350573176136246,-0.0017576742109576527,0.000578533865702175
11.227613806903452,1.0000000000253182,85232212580.35602,528107030748.83405,294079.4362042767,2.8999485072731943e-07,1.7968361364040554e-06,1.000578532718847e-12,-0.03335049757560189,-0.0017577019977470657,0.0005785327188471103
11.240620310155078,1.0000000000244076,85232219246.14404,528107016048.59686,294079.43586722214,2.899948734070569e-07,1.7968360863878353e-06,1.0005785315720496e-12,-0.03335042197647707,-0.001757729784535902,0.000578531572049677
11.253626813406704,1.00000000002353,85232225911.80777,528107001348.36,294079.4355301844,2.899948960863714e-07,1.7968360363716166e-06,1.0005785304253093e-12,-0.03335034637876196,-0.0017577575713241614,0.0005785304253094792
11.266633316658329,1.0000000000226839,85232232577.34718,528106986648.1234,294079.435193163,2.89994918765263e-07,1.7968359863553987e-06,1.0005785292786246e-12,-0.03335027078245673,-0.001757785358111844,0.0005785292786247342
11.279639819909955,1.000000000021868,85232239242.76228,528106971947.8872,294079.4348561576,2.899949414437316e-07,1.796835936339182e-06,1.0005785281319943e-12,-0.03335019518756139,-0.0017578131448988342,0.0005785281319944521
11.29264632316158,1.0000000000210818,85232245908.05307,528106957247.6513,294079.43451916793,2.899949641217772e-07,1.7968358863229665e-06,1.0005785269854178e-12,-0.03335011959407593,-0.0017578409316852477,0.0005785269854178404
11.305652826413207,1.0000000000203237,85232252573.21956,528106942547.4158,294079.4341821936,2.8999498679939994e-07,1.7968358363067522e-06,1.0005785258388931e-12,-0.03335004400200018,-0.001757868718470969,0.0005785258388933149
11.318659329664833,1.0000000000195928,85232259238.26172,528106927847.18054,294079.4338452344,2.8999500947659963e-07,1.796835786290539e-06,1.0005785246924202e-12,-0.03334996841133448,-0.0017578965052561133,0.0005785246924202815
11.331665832916459,1.0000000000188882,85232265903.17957,528106913146.94556,294079.43350829004,2.899950321533764e-07,1.7968357362743266e-06,1.0005785235459976e-12,-0.03334989282207867,-0.0017579242920407962,0.0005785235459977499
11.344672336168085,1.000000000018209,85232272567.97308,528106898446.711,294079.4331713602,2.899950548297301e-07,1.7968356862581157e-06,1.0005785223996244e-12,-0.033349817234232915,-0.0017579520788246715,0.0005785223996245318
11.35767883941971,1.0000000000175542,85232279232.64229,528106883746.4767,294079.43283444457,2.899950775056609e-07,1.7968356362419054e-06,1.0005785212532997e-12,-0.03334974164779704,-0.0017579798656080854,0.0005785212532998349
11.370685342671335,1.000000000016923,85232285897.18716,528106869046.2427,294079.43249754293,2.8999510018116864e-07,1.7968355862256964e-06,1.0005785201070226e-12,-0.033349666062771226,-0.0017580076523909223,0.0005785201070226693
11.38369184592296,1.0000000000163145,85232292561.60771,528106854346.00903,294079.43216065515,2.8999512285625334e-07,1.7968355362094884e-06,1.0005785189607924e-12,-0.033349590479155464,-0.001758035439173067,0.0005785189607926386
11.396698349174587,1.0000000000157279,85232299225.90393,528106839645.7757,294079.4318237808,2.8999514553091506e-07,1.7968354861932816e-06,1.0005785178146083e-12,-0.033349514896949754,-0.001758063225954635,0.0005785178146083566
11.409704852426213,1.0000000000151623,85232305890.07582,528106824945.5426,294079.4314869198,2.899951682051538e-07,1.7968354361770757e-06,1.0005785166684694e-12,-0.033349439316154104,-0.0017580910127357415,0.0005785166684694272
11.422711355677839,1.000000000014617,85232312554.12338,528106810245.3099,294079.4311500718,2.899951908789694e-07,1.796835386160871e-06,1.0005785155223745e-12,-0.033349363736768514,-0.0017581187995161557,0.0005785155223746621
11.435717858929465,1.0000000000140914,85232319218.0466,528106795545.07745,294079.4308132367,2.8999521355236207e-07,1.7968353361446673e-06,1.0005785143763238e-12,-0.03334928815879315,-0.001758146586295993,0.0005785143763238634
11.44872436218109,1.0000000000135847,85232325881.84547,528106780844.84534,294079.4304764142,2.899952362253316e-07,1.7968352861284646e-06,1.000578513230316e-12,-0.03334921258222801,-0.0017581743730752536,0.0005785132303160406
11.461730865432715,1.0000000000130962,85232332545.52002,528106766144.6135,294079.4301396041,2.8999525889787814e-07,1.796835236112263e-06,1.0005785120843501e-12,-0.03334913700707293,-0.0017582021598539373,0.0005785120843502037
11.474737368684341,1.0000000000126252,85232339209.07022,528106751444.382,294079.4298028063,2.8999528157000157e-07,1.7968351860960623e-06,1.0005785109384263e-12,-0.03334906143332808,-0.001758229946632044,0.0005785109384263525
11.487743871935967,1.0000000000121712,85232345872.49608,528106736744.1508,294079.4294660205,2.8999530424170195e-07,1.7968351360798628e-06,1.0005785097925433e-12,-0.03334898586099346,-0.001758257733409574,0.000578509792543299
11.500750375187593,1.0000000000117335,85232352535.79759,528106722043.9199,294079.4291292466,2.899953269129793e-07,1.7968350860636642e-06,1.0005785086467008e-12,-0.03334891029006907,-0.0017582855201865272,0.0005785086467008448
11.513756878439219,1.0000000000113116,85232359198.97476,528106707343.6893,294079.4287924845,2.8999534958383355e-07,1.7968350360474666e-06,1.0005785075008983e-12,-0.03334883472055491,-0.0017583133069630187,0.000578507500898396
11.526763381690845,1.0000000000109048,85232365862.02759,528106692643.459,294079.42845573387,2.899953722542647e-07,1.79683498603127e-06,1.0005785063551348e-12,-0.033348759152450974,-0.0017583410937388182,0.0005785063551349624
11.539769884942471,1.0000000000105127,85232372524.95605,528106677943.22894,294079.42811899463,2.8999539492427277e-07,1.7968349360150744e-06,1.0005785052094101e-12,-0.03334868358575744,-0.0017583688805141561,0.0005785052094103457
11.552776388194097,1.0000000000101346,85232379187.76018,528106663242.99927,294079.4277822666,2.8999541759385774e-07,1.7968348859988802e-06,1.0005785040637236e-12,-0.03334860802047414,-0.0017583966672888016,0.0005785040637237541
11.565782891445721,1.0000000000097702,85232385850.43994,528106648542.76984,294079.42744554963,2.899954402630196e-07,1.7968348359826867e-06,1.0005785029180748e-12,-0.033348532456601236,-0.001758424454062986,0.0005785029180749892
11.578789394697347,1.000000000009419,85232392512.99536,528106633842.5407,294079.42710884364,2.8999546293175846e-07,1.7968347859664942e-06,1.0005785017724634e-12,-0.03334845689413857,-0.0017584522408365933,0.0005785017724634571
